name_id,language_code,meaning,source,confidence,verified
0122aa4d-46c2-5a7d-8b88-627b6dd54409,de,Kampfguru; Kriegsgeist; aus der Schlacht gerettet,gpt-batch-v1,0.85,false
b9e3e5ca-330c-5bef-ac3a-fe75a9567f24,de,Fürsorge; Sorge; göttlicher Schutz,gpt-batch-v1,0.85,false
52c82c6b-329d-547d-a8ea-9c1ae5a0b992,de,Fürsorge; Sorge; göttlicher Schutz,gpt-batch-v1,0.85,false
39dff63b-e6bd-52a1-a41d-4ef6b09233d4,de,Gott wird aufrichten; von Gott erzogen,gpt-batch-v1,0.85,false
845f641a-560a-5eab-b1e4-769c024df9d8,de,Gott wird aufrichten; von Gott erzogen,gpt-batch-v1,0.85,false
2f4eb633-66e4-5121-ac54-09d0ddd0c7e7,de,Löwe; mutig,gpt-batch-v1,0.85,false
3887addc-a01b-5d3f-a811-e2e2c54b4111,de,Mein; geliebt; gewünschtes Kind,gpt-batch-v1,0.85,false
25839438-c74a-53b0-b454-6660a768667c,de,"Ruhe, Trost; Frieden",gpt-batch-v1,0.85,false
60150054-caa9-5931-88c3-dd0080243734,de,"Ruhe, Trost; Frieden",gpt-batch-v1,0.85,false
0c9a5eb9-f69e-5f45-be96-087a0736ae9f,de,Göttlicher Speer; Freund der Rehe,gpt-batch-v1,0.85,false
a936692f-eccf-5140-88db-868521c70968,de,Freier Mann; stark,gpt-batch-v1,0.85,false
9dff0485-7274-58d3-98b9-b03238ef1a2c,de,Geliebt,gpt-batch-v1,0.85,false
08322b73-0634-5152-8b77-19c9a559d0b5,de,Geliebt,gpt-batch-v1,0.85,false
0be32ce8-860e-5009-80e4-97d955268518,de,Geliebt,gpt-batch-v1,0.85,false
0511c6ae-1c36-5633-833d-69c97950ca7d,de,"Freude, Paradies; Ort des Vergnügens",gpt-batch-v1,0.85,false
f9d39c15-7da6-5f3d-a433-fd5f3131d6ee,de,Erde; Göttin der Erde,gpt-batch-v1,0.85,false
5e9001ef-8832-5dfd-8170-eba24e3aa862,de,Gott ist gnädig,gpt-batch-v1,0.85,false
5cd49640-d137-575c-a3c2-a50c9d901b98,de,Jugendlich; weich; kleine Julia,gpt-batch-v1,0.85,false
c4bbd403-85f3-51fd-bc41-44a3cf685e62,de,Jugendlich; weich; kleine Julia,gpt-batch-v1,0.85,false
688a5e69-4a3b-551d-9443-58414175e153,de,Löwin; mutig,gpt-batch-v1,0.85,false
d4a13f7f-2403-5ecf-ba42-2b4909479fe4,de,Freie Frau; klein und stark,gpt-batch-v1,0.85,false
e7a60bdc-bdf7-59a3-a750-0c44108ddd6b,de,Kleiner Krieger; dem Mars gewidmet,gpt-batch-v1,0.85,false
29f6a395-b355-5348-a3fb-e67f4523f826,de,Geschenk Gottes,gpt-batch-v1,0.85,false
0c70858a-8388-5f5a-b6be-58dd11a89b42,de,Geschenk Gottes,gpt-batch-v1,0.85,false
7c11a6f1-58a9-54a7-88ac-84186db6aca8,de,Lobenswert; gepriesene Person,gpt-batch-v1,0.85,false
58c2f687-2304-56ae-b285-d99d4bd32770,de,Kleines Mädchen; Träumerin; mächtig,gpt-batch-v1,0.85,false
fe043651-6991-5081-bf71-60892d5a1892,de,Bewegung; Bewegung; Ruhe,gpt-batch-v1,0.85,false
b28d8dbd-4561-5fe7-9bbb-648e7b1e2f47,de,Klein; bescheiden; wenig,gpt-batch-v1,0.85,false
1289f705-4013-5024-9dc1-dbacd842d8ea,de,Hören; zuhören; gehorsam,gpt-batch-v1,0.85,false
a1c61d99-312f-5045-b954-2a304072ed2d,de,Zwilling; Unschuld,gpt-batch-v1,0.85,false
0838c8d1-2ea5-54fd-87f9-9e36337bedcc,de,"Hoher Berg; erhaben, erleuchtet",gpt-batch-v1,0.85,false
fc83814f-63e0-58dd-81df-0c1d90d2ca32,de,Edel; freundlich,gpt-batch-v1,0.85,false
a70936e9-5403-5afa-97b7-ff26ab88d7ba,de,Morgendämmerung; weiß,gpt-batch-v1,0.85,false
86a7d188-fde0-5302-8495-a0f70ab345b4,de,Verteidiger der Menschheit,gpt-batch-v1,0.85,false
22af3b88-a178-54ef-8a52-aed94c84d012,de,Bernstein; kostbarer Schmuck,gpt-batch-v1,0.85,false
98009204-bc85-5db3-bb86-fa543d255164,de,Anmut und Demut; klein und anmutig,gpt-batch-v1,0.85,false
9c37254a-afd3-5171-a5d1-9cf241d20514,de,Anmut und Demut; klein und anmutig,gpt-batch-v1,0.85,false
a1a76314-5ea4-52a9-9ecf-79f78a2a7cb7,de,Schnelligkeit; Stärke ist in ihm,gpt-batch-v1,0.85,false
09804980-6780-51e5-a2eb-4f4959affa4b,de,Freie Frau; klein und stark,gpt-batch-v1,0.85,false
1d9ef32c-495e-50d2-934d-8532796bdeb1,de,Nachfolger Christi; gesalbte Person,gpt-batch-v1,0.85,false
faa18315-6213-588b-a58c-251645f38daa,de,Nachfolger Christi; gesalbte Person,gpt-batch-v1,0.85,false
6a90a80e-6bd7-5fc5-90da-4a505fa88ad2,de,Jugendlich; von Jupiter abstammend,gpt-batch-v1,0.85,false
a6c796cd-87a8-5fbb-82f6-1d7d46f1fe13,de,Müde; Wiese; Löwin,gpt-batch-v1,0.85,false
b71b69e8-8c5c-50f1-9549-a690c39acacc,de,Löwe; mutig,gpt-batch-v1,0.85,false
fbdff8c1-12ef-5ae5-b3b2-83510fb346ba,de,Leben; Schutz; Unterkunft,gpt-batch-v1,0.85,false
12c822ab-43d6-5ca8-8c80-021b9a4986ed,de,Der Größte,gpt-batch-v1,0.85,false
fc4558fe-140f-5e5a-86e9-e9f00777b989,de,Lobenswert; Gepriesener,gpt-batch-v1,0.85,false
eab611a1-09f3-5333-ad5f-09935445b77c,de,"Ruhe, Trost; Frieden",gpt-batch-v1,0.85,false
25a53279-2b2e-51c0-b0bd-523f118f84aa,de,Leben; lebendig,gpt-batch-v1,0.85,false
fee90b4e-a4c2-56b1-8cf5-201cb84ea8f1,de,Leben; lebendig,gpt-batch-v1,0.85,false
8fe9e79d-97e6-578d-94f5-a591c094ea9f,de,Lahm; Umzäunung,gpt-batch-v1,0.85,false
42c8ad87-796e-50be-b709-d83d849657ca,de,Stark; fest; beständig,gpt-batch-v1,0.85,false
dbbf7d35-bd0f-5f39-a4cc-8ee9e4409088,de,Gott ist gnädig,gpt-batch-v1,0.85,false
270ad380-5fa4-51ca-ae46-c019c5885653,de,Löwin; mutig,gpt-batch-v1,0.85,false
6ba9e45b-2c2b-5ecb-902e-9aa5b357c2a9,de,Vereint; verbunden; verpflichtet,gpt-batch-v1,0.85,false
903339b3-b05f-5bba-891f-846c53967bca,de,Berühmte Kriegerin; angesehene Kämpferin,gpt-batch-v1,0.85,false
0bdb4d64-e343-5877-bd5d-e320d09872c4,de,Kleiner Krieger; dem Mars gewidmet,gpt-batch-v1,0.85,false
aeeba757-b142-5f96-9c0f-6d894bb653a2,de,Kriegsbereit; von Mars; dem Mars gewidmet,gpt-batch-v1,0.85,false
faa32c10-419d-535e-8b19-2c29d95b0824,de,Mächtig im Kampf; starke Kraft,gpt-batch-v1,0.85,false
04318ceb-af67-5dfa-938c-35493d5edb21,de,Ruhe; Trost,gpt-batch-v1,0.85,false
aa47f1fe-4b34-5541-8bc6-36e3e7a3cce1,de,"Ruhe, Trost; Frieden",gpt-batch-v1,0.85,false
35048336-950d-5670-910b-ae3383d173ec,de,Angenehmheit; meine Freude,gpt-batch-v1,0.85,false
ac9d4ba3-580c-57f6-bc43-7340f2e12a6f,de,Olivenbaum; Frieden; Nachkomme der Vorfahren,gpt-batch-v1,0.85,false
491184a4-b58c-56e3-98cd-762e21293b51,de,Klein; bescheiden; wenig,gpt-batch-v1,0.85,false
65a67996-ba1d-5c83-a942-d5cdcc582ab3,de,Sieg; Eroberer,gpt-batch-v1,0.85,false
46e2ab52-659f-54c5-8c2f-3fcd2d166013,de,Sieg; Eroberer,gpt-batch-v1,0.85,false
6bd2963a-1039-586f-a9a0-196498b00b81,de,Anmutige Schönheit; liebenswert,gpt-batch-v1,0.85,false
34c13f0a-8491-5900-a58e-612f80fd2e9f,de,Anmutige Schönheit; liebenswert,gpt-batch-v1,0.85,false
4a3cd035-c49d-5a6b-8124-3be5373e5d70,de,Vom Bauernhof am Fluss,gpt-batch-v1,0.85,false
0265b720-7292-55de-a536-bf3ba07e5749,de,Vom Bauernhof am Fluss,gpt-batch-v1,0.85,false
bbf3a192-de7e-5af0-a5e7-6aadf84ffe1c,de,Junge grüne Triebe; blühend,gpt-batch-v1,0.85,false
b962a699-0236-58cd-8dc6-28a4a8a56ac1,de,Der Herr ist mein Gott,gpt-batch-v1,0.85,false
791b8e1c-9e32-5c4e-8b93-81c5185c0dd4,de,Stark; fest; beständig,gpt-batch-v1,0.85,false
788b5bcb-3bc7-59c4-ad7c-e269b2a18582,de,Stark; fest; beständig,gpt-batch-v1,0.85,false
48f64864-3a93-59a5-8b1f-8eb907e04bcc,de,Großzügig; fröhlich; Fremder,gpt-batch-v1,0.85,false
b32e9ce8-2cd0-5482-a6fe-dfe3e7395418,de,Gott ist gnädig,gpt-batch-v1,0.85,false
80123365-4c24-551e-be2f-31d0dcf77c4c,de,Löwin; mutig,gpt-batch-v1,0.85,false
710f986d-00ef-5dd4-b360-637f676dc936,de,Mond; göttliches Licht,gpt-batch-v1,0.85,false
c2966d4e-2713-5eba-8b56-e80c34c08a04,de,Anmutig; lieb; liebevoll,gpt-batch-v1,0.85,false
062b2516-1e27-5436-bcee-9fa4e586f472,de,Olivenbaum; Frieden; Symbol des Friedens,gpt-batch-v1,0.85,false
41a7b54c-9f5f-5a1d-93fb-20564af12c76,de,Olivenbaum; Frieden,gpt-batch-v1,0.85,false
7dc18c59-9da3-5bfc-aa8a-d6308c6a90c7,de,Prinzessin; Edelfrau,gpt-batch-v1,0.85,false
240bc625-2d45-5719-8e1c-a4287e5b1d07,de,Weisheit; weise Person,gpt-batch-v1,0.85,false
fec4fcaf-81f4-5b54-9c5b-a053cc040980,de,Ersetzer; der folgt,gpt-batch-v1,0.85,false
4c46bab8-fa6d-5c21-9469-e7287dc77d61,de,Zwilling; Unschuld,gpt-batch-v1,0.85,false
e7ff3fcb-6f05-505c-97b8-c3570feb1121,de,Verteidiger des Volkes,gpt-batch-v1,0.85,false
771d001e-ab3a-5443-85f5-f24ce91b21ec,de,Verteidiger des Volkes,gpt-batch-v1,0.85,false
9302de0c-fbe2-554c-9ab1-f576736d8100,de,Anmut; Gunst,gpt-batch-v1,0.85,false
6eecdb3d-9558-51dd-9c63-a3d1fdf5c89d,de,Kleines Feuer; feurige Person,gpt-batch-v1,0.85,false
cfc930a4-f557-5dc5-a847-8a29ec3227a9,de,Sohn der rechten Hand; Sohn des Südens,gpt-batch-v1,0.85,false
f1254a81-ac38-56e4-8e39-9a90d403caf9,de,Freier Mann; stark,gpt-batch-v1,0.85,false
15606a38-db2f-5f97-8e8e-638d655aaac8,de,Junge grüne Triebe; blühend,gpt-batch-v1,0.85,false
ed9158c2-238e-5524-ae4f-a6e5e95a89c7,de,Geliebter; lieber Mensch,gpt-batch-v1,0.85,false
d484b244-74e6-5a04-99a0-3b4ca49d8d84,de,Jugendlich; weich,gpt-batch-v1,0.85,false
8b85de37-9791-5828-bcab-54d19d36c7fb,de,Regenbogen; Bote der Götter,gpt-batch-v1,0.85,false
6c231609-7d43-5e7b-ab0d-806eb648d372,de,Er wird lachen; Lachen,gpt-batch-v1,0.85,false
779d0601-ff1c-55f6-8dc4-65414f98423f,de,Taube; Gott ist gnädig,gpt-batch-v1,0.85,false
93e484a6-0577-5c0d-b12c-23a741540c11,de,Helles Versprechen; strahlende Garantie,gpt-batch-v1,0.85,false
88a2521d-d905-568b-b60b-b97ec064a5d7,de,Kriegsbereit; von Mars; Krieger,gpt-batch-v1,0.85,false
5184e354-01c0-5455-87f2-3551648a15e9,de,Er gab; Geschenk Gottes,gpt-batch-v1,0.85,false
b7213f8a-d838-5a22-827d-f6f7a7474986,de,Sieg des Volkes,gpt-batch-v1,0.85,false
16bd1822-dccd-5127-a4d7-d5df29750d31,de,Berühmter Herrscher; angesehene Macht,gpt-batch-v1,0.85,false
2cd615fa-9be7-5f4a-bfac-1dd0228f3acf,de,Berühmter Herrscher; angesehene Macht,gpt-batch-v1,0.85,false
c871ef9c-358b-5f38-8bd3-3f367a058805,de,Weisheit; weise Person,gpt-batch-v1,0.85,false
39ac9fec-c668-54ed-a5d7-356e8a0f7d84,de,Stark; gesund; mutig,gpt-batch-v1,0.85,false
4eb718a2-3e04-51e1-a4ab-f00fd973541e,de,Edel; freundlich,gpt-batch-v1,0.85,false
7988c273-b9f9-52cf-aba7-cbec4afa3c51,de,Edel; freundlich,gpt-batch-v1,0.85,false
791a49cc-7f06-540d-a263-1a564d7244f3,de,Ruhm; unser Volk,gpt-batch-v1,0.85,false
c0a5a56f-d396-518b-a2a9-3ea46519f9fa,de,Geliebter,gpt-batch-v1,0.85,false
f53cca1e-d437-5704-9664-e265d286a6ba,de,Fleißig; eifrig; Rivale,gpt-batch-v1,0.85,false
a332aa60-08dc-5b8b-942c-9c807ebcdc35,de,Leben; Lebende; atmen,gpt-batch-v1,0.85,false
e69cff8c-6fef-5655-a87f-edf4bbf31be4,de,Leben; Lebende; atmen,gpt-batch-v1,0.85,false
eb559a78-8317-5238-8425-6e51bce083e1,de,Helle Verpflichtung; strahlende Geisel,gpt-batch-v1,0.85,false
085f1eec-d8ce-5aad-a891-7a9ed46a8ecb,de,Gott wird aufrichten; von Gott erhoben,gpt-batch-v1,0.85,false
d5de6bdb-9230-5d5a-8618-0e5a38791b59,de,Gott wird aufrichten; von Gott erhoben,gpt-batch-v1,0.85,false
29f54c7d-a55f-566d-82f9-703243ddc5fa,de,Müde; Wiese; Löwin,gpt-batch-v1,0.85,false
679e4597-b3c7-57e7-9e0a-622ab2755c38,de,Helles; strahlendes; anziehendes,gpt-batch-v1,0.85,false
71e3777d-7032-558e-bf66-e45834cfdf73,de,Wer ist wie Gott?,gpt-batch-v1,0.85,false
f513c7d3-fba0-54b6-9008-4eb91dbd4d13,de,Wer ist wie Gott?,gpt-batch-v1,0.85,false
9e9ccf2f-0542-5743-8898-44a0e40a2ac8,de,Erreicher; Erfolgreicher; Gewinner,gpt-batch-v1,0.85,false
882837bd-dd0d-54cb-b34a-e69e1d6f3568,de,Er gab; Geschenk Gottes,gpt-batch-v1,0.85,false
ee454f5e-9c85-54a6-9db4-128df26c9538,de,Verteidiger der Menschheit,gpt-batch-v1,0.85,false
c2064d8a-f8c0-58d2-9e4a-f27d36d30285,de,Sich freuen; glücklich,gpt-batch-v1,0.85,false
7053d600-13b0-51ad-b817-9a36991cd5ba,de,Sich freuen; glücklich,gpt-batch-v1,0.85,false
3cd632be-5706-553e-a006-a8d094c38298,de,Freier Mann; stark,gpt-batch-v1,0.85,false
78b7054e-9e40-59bf-9879-986e399436b7,de,Helles; strahlendes Licht,gpt-batch-v1,0.85,false
e0da5ca9-3fe8-5711-9c10-140ae4e7491c,fr,Ambre; bijou précieux,gpt-batch-v1,0.85,false
aeff0c07-96d6-5c49-9ee0-77be418f935b,fr,Aube; déesse du matin,gpt-batch-v1,0.85,false
bb204081-6110-5349-a460-96d359020685,fr,Gardien riche; protecteur fort,gpt-batch-v1,0.85,false
c4600cee-debc-5025-a76a-17996cfdf986,fr,Dieu est ma force,gpt-batch-v1,0.85,false
1da22299-e363-58ce-8207-7597a8d532fd,fr,Dieu est gracieux,gpt-batch-v1,0.85,false
95f10a6c-a17d-5620-b507-13f953b29040,fr,Dieu est gracieux,gpt-batch-v1,0.85,false
ceaf9a3c-f877-5772-b7c2-dd6ebcd5c705,fr,Lion; courageux,gpt-batch-v1,0.85,false
b5c0a0c8-d206-50c6-81ac-ecc6d7b7e151,fr,Lion; courageux,gpt-batch-v1,0.85,false
f936d44a-f33f-545f-a5a3-98ad9295f3c8,fr,Guerrier célèbre; combattant renommé,gpt-batch-v1,0.85,false
03c2f638-0f4f-5f40-af4b-7f8ae2818e6f,fr,Guerrier célèbre; combattant renommé,gpt-batch-v1,0.85,false
64fdb86a-892c-53d7-b968-6d648380fc41,fr,Guerrier célèbre; combattant renommé,gpt-batch-v1,0.85,false
8b7ecf2b-ee84-5a34-8126-fc30d67222b8,fr,Apporteur de lumière; de Lucanie,gpt-batch-v1,0.85,false
8ffb6a10-6353-5f14-8a7d-73955d902339,fr,Don de Dieu,gpt-batch-v1,0.85,false
65cdc9bd-cd0d-5bfc-afcb-611c73d22602,fr,Don de Dieu,gpt-batch-v1,0.85,false
7fd5c56d-4df3-5fdc-a057-1de546879932,fr,Olivier; paix; symbole de paix,gpt-batch-v1,0.85,false
8ac168d2-8685-5b23-b418-2d2b02c877d2,fr,Dieu a guéri; guérisseur divin,gpt-batch-v1,0.85,false
c9dd1760-cc49-5be2-af2f-aabd31603127,fr,Sagesse; sage,gpt-batch-v1,0.85,false
1b1cbee8-fef4-5887-8886-f8e6ecf003b5,fr,Sagesse; sage,gpt-batch-v1,0.85,false
2d92e05b-e5ce-5c82-92bb-8fefd1373833,fr,Usurpateur; que Dieu protège,gpt-batch-v1,0.85,false
9b48a04d-2328-5359-992d-01c1ba5344f6,fr,Usurpateur; que Dieu protège,gpt-batch-v1,0.85,false
25238664-9473-5be5-a58f-339818e99d84,fr,Aube; blanche,gpt-batch-v1,0.85,false
37acae37-82f3-53b9-ad4c-b54ed4c1ce98,fr,Ambre; bijou précieux,gpt-batch-v1,0.85,false
399b8322-6882-537d-a66e-9554780f81d3,fr,Le Seigneur est mon Dieu,gpt-batch-v1,0.85,false
a2946a1c-5d31-5ce4-9b42-c77fd0784933,fr,Entier; universel; englobant,gpt-batch-v1,0.85,false
6613257a-d3a0-52f8-bae2-02c860eda3a1,fr,Entier; universel; englobant,gpt-batch-v1,0.85,false
2b0d1546-1c25-5194-a33c-af9aa10b2c64,fr,Entier; universel; englobant,gpt-batch-v1,0.85,false
381b65f1-6361-5555-b2a4-e0f9bbc78414,fr,Vague blanche; belle,gpt-batch-v1,0.85,false
aae38713-c599-53d9-887b-d156c585fb20,fr,Pur; saint; chaste,gpt-batch-v1,0.85,false
cf612c2b-0936-5143-8515-d4fbbae4c4d8,fr,Pur; saint; chaste,gpt-batch-v1,0.85,false
00db62c2-6abd-5d7b-bac0-ce12a9d4eb5f,fr,Lion; brave,gpt-batch-v1,0.85,false
31a001b5-6469-52c0-9dd6-314f5ece99f5,fr,Apporteur de lumière; lumineux,gpt-batch-v1,0.85,false
980872a6-0421-58d4-880c-ca7a5f66f228,fr,Martial; de Mars; guerrier,gpt-batch-v1,0.85,false
5d868fbc-bee5-5207-b9ce-a1230a907165,fr,Martial; de Mars; guerrier,gpt-batch-v1,0.85,false
46abe73d-b48a-513e-8a8a-8f8ce33e90ad,fr,Honneur; lumière; compassion,gpt-batch-v1,0.85,false
dd95c861-cc58-5391-a640-942b0f6dcae1,fr,Dieu a guéri; guérisseur divin,gpt-batch-v1,0.85,false
407cc2ce-ecd0-5a76-be9f-7d109077803a,fr,Dieu a guéri; guérisseur divin,gpt-batch-v1,0.85,false
1dc86a7c-891a-53d6-8364-81865cb6a581,fr,Dieu a guéri; guérisseur divin,gpt-batch-v1,0.85,false
76b26646-073a-5661-84da-364d616b05be,fr,Jumeau,gpt-batch-v1,0.85,false
85a091fc-68a5-549f-bbd3-9134fca88c74,fr,Aube; blanche,gpt-batch-v1,0.85,false
af12c6ac-ee4d-57de-af6b-8756e9219e53,fr,Noble; de noble naissance,gpt-batch-v1,0.85,false
cd63490b-24cd-51c2-9526-6740b3dbdcd8,fr,Ambre; bijou précieux,gpt-batch-v1,0.85,false
87835cf5-80c7-5e73-a45b-58918d543b36,fr,Noble; homme-ours; pierre,gpt-batch-v1,0.85,false
7b63bacd-5763-5bdd-85d2-5b19c4696f4a,fr,Brun; armure; bouclier,gpt-batch-v1,0.85,false
0757330a-37c2-5076-bbca-ea44baa85d69,fr,Brun; armure; bouclier,gpt-batch-v1,0.85,false
a455e9a3-7b95-5c62-bbce-2d7074beadf2,fr,Grâce; faveur,gpt-batch-v1,0.85,false
c767ddcd-f3c6-56ff-b119-a0ce823ea75c,fr,Pierre précieuse verte; pierre latérale,gpt-batch-v1,0.85,false
e682f671-7275-55f3-9566-f35d1e83a75f,fr,Jeune; duveteux; aux cheveux doux,gpt-batch-v1,0.85,false
5f15d10e-4729-528f-9118-803170c3247c,fr,Lion; brave,gpt-batch-v1,0.85,false
81aff8b8-dc35-58a8-9c50-e445b00d6161,fr,Lion; brave,gpt-batch-v1,0.85,false
d656a42b-5229-524c-9042-f76ff94810a4,fr,Lumière brillante; éclat; compassion,gpt-batch-v1,0.85,false
f0091c2e-e416-532d-a819-d17cf4def473,fr,Lumière brillante; éclat; compassion,gpt-batch-v1,0.85,false
d52c3b57-f608-5b9b-a491-0a6b4481bf47,fr,Guerrier volontaire; protecteur,gpt-batch-v1,0.85,false
d0060a55-3561-54c6-969b-89bdf1f9ba3f,fr,Guerrier célèbre; combattant renommé,gpt-batch-v1,0.85,false
ca22ad17-22ae-5c63-af6e-f67a14c1a2aa,fr,Guerrier célèbre; combattant renommé,gpt-batch-v1,0.85,false
70ffb337-f811-5c1e-9dcf-77db20ab680f,fr,Chef; prince; seigneur généreux,gpt-batch-v1,0.85,false
8fe7f315-7de3-53d5-bf1f-45b1365d1f7d,fr,Enfant bien-aimé; enfant désiré; mer d'amertume,gpt-batch-v1,0.85,false
229e9d87-a566-57f6-98d6-47cfd9e40fbe,fr,Don de Dieu,gpt-batch-v1,0.85,false
7b5c2849-b2a3-5151-9576-4b6c96934bdb,fr,Victoire; conquérant,gpt-batch-v1,0.85,false
0510da48-52f2-5757-847e-8dabc173fcba,fr,Défenseur de l'humanité,gpt-batch-v1,0.85,false
79190124-7713-5c97-b49e-f4fd6d9c9e1d,fr,Noble; de naissance noble,gpt-batch-v1,0.85,false
165c244f-e31d-5e4a-a7ff-eef67367e803,fr,Ambre; bijou précieux,gpt-batch-v1,0.85,false
48f805c2-4480-55db-bdf7-ac046ebb06b4,fr,Noble; homme-ours; pierre,gpt-batch-v1,0.85,false
321bfb53-46df-50db-af45-0ee0eb992dc6,fr,Fort comme un ours; ours brave,gpt-batch-v1,0.85,false
255505a2-ad7a-5b68-a116-b1718ec61d28,fr,Fort comme un ours; ours brave,gpt-batch-v1,0.85,false
68577f20-f528-5efb-9e16-f67b67c3fb01,fr,Entier; universel; englobant,gpt-batch-v1,0.85,false
affffe95-daca-5602-9c2a-741a41328eac,fr,Entier; universel; englobant,gpt-batch-v1,0.85,false
a8e5a95e-2286-5beb-b116-d003f568ce40,fr,Jeune; duveteux,gpt-batch-v1,0.85,false
6b373773-5119-5734-8f0f-a13fd73339b0,fr,Jeune; duveteux; cheveux doux,gpt-batch-v1,0.85,false
22fff2dd-14cd-594a-a465-e7f4a69cb77e,fr,Guerrier célèbre; combattant renommé,gpt-batch-v1,0.85,false
1435986d-4144-566a-aa07-193e896c94fb,fr,Guerrier célèbre; combattant renommé,gpt-batch-v1,0.85,false
d0ffbc65-c964-5657-aa38-aebbdf1f7b14,fr,Heureux; content; guerrier gracieux,gpt-batch-v1,0.85,false
77f5d214-d71b-58ed-a030-18df889bef97,fr,Heureux; content; guerrier gracieux,gpt-batch-v1,0.85,false
925300ca-b7bf-59b9-96a5-89b9986508b9,fr,Apporteur de lumière; lumineux,gpt-batch-v1,0.85,false
aaf586f5-ccdd-55b9-8eab-1c15936bab5e,fr,Chef; prince; seigneur généreux,gpt-batch-v1,0.85,false
1bd364fd-898c-501b-ba93-5024dbf6913d,fr,À moi; bien-aimé; enfant désiré,gpt-batch-v1,0.85,false
54916ae8-443e-5fa1-b1ae-5c66ce485869,fr,Petit; humble; petit,gpt-batch-v1,0.85,false
35a4f013-3e94-51ff-8d1e-0c4236b2c98d,fr,Nom; renommée; gloire,gpt-batch-v1,0.85,false
dda2f90b-2f7e-5e4f-87f1-9774c78c1deb,fr,Sagesse; sage,gpt-batch-v1,0.85,false
1398392d-b4eb-5c10-bce5-74fa6257dde4,fr,Celle qui apporte le bonheur; bénie,gpt-batch-v1,0.85,false
c5f59499-3de2-5ad9-b599-dfb3d477f096,fr,Pur; clair,gpt-batch-v1,0.85,false
7b69ec0a-0811-5239-b728-437960a043e2,fr,Pur; clair,gpt-batch-v1,0.85,false
cb19e292-db71-5816-8de5-9747a9c1f323,fr,Homme libre; Français,gpt-batch-v1,0.85,false
2014acb9-8f83-54f4-ac62-d23d4b25ca83,fr,Jeune; descendu de Jupiter,gpt-batch-v1,0.85,false
9daba9df-a557-5793-a655-f6e418d69754,fr,Jeune; descendu de Jupiter,gpt-batch-v1,0.85,false
814a1392-94ca-5b42-b66a-9cd76cd70c2a,fr,Homme lion; brave comme un lion,gpt-batch-v1,0.85,false
1a60901c-40be-5e0e-92a1-484992043237,fr,Homme lion; brave comme un lion,gpt-batch-v1,0.85,false
8600ea7c-65df-56f5-85c6-7ed93375477e,fr,Tendre; délicat; palmier; lumière du soleil,gpt-batch-v1,0.85,false
cff27def-b7e6-5831-934e-cec00df6265a,fr,Tendre; délicat; palmier; lumière du soleil,gpt-batch-v1,0.85,false
b49e3915-8c88-5b60-9117-421b19f71015,fr,Apporteur de lumière ; de Lucanie,gpt-batch-v1,0.85,false
4c4c3e87-5cd4-5f48-85d0-8a5b8997e5a8,fr,Dieu est avec nous,gpt-batch-v1,0.85,false
3b8c3785-8182-5dae-80d7-fb5911f2edb8,fr,Don de Dieu,gpt-batch-v1,0.85,false
0d0d96b7-4026-5b6c-b359-8852e60decfc,fr,Gracieuse ; chère ; industrieuse,gpt-batch-v1,0.85,false
af714631-97c7-5820-9771-c21b7d988783,fr,Repos ; confort,gpt-batch-v1,0.85,false
4e35613c-0403-5baa-9563-687363d86abb,fr,Repos ; confort,gpt-batch-v1,0.85,false
71f19c10-45f0-59ae-9d5b-5c147ab4a4f3,fr,Fleur de rose ; beauté,gpt-batch-v1,0.85,false
e0e25e8d-ef66-59b7-8cb3-df0b12a8ee98,fr,Fleur de rose ; beauté,gpt-batch-v1,0.85,false
58ba2106-53a8-5749-b711-2081f6a7b0bf,fr,Fleur de rose ; beauté,gpt-batch-v1,0.85,false
cae6cdf6-5262-5a0d-8bce-bd096d37af9a,fr,Fort ; sain ; brave,gpt-batch-v1,0.85,false
751a5828-41f6-508d-806b-2c97328ac07c,fr,Homme ; terre ; terre rouge,gpt-batch-v1,0.85,false
3eef7ea4-5e32-5430-a5e8-bb5f8afce6f7,fr,Noble ; de noble naissance,gpt-batch-v1,0.85,false
40b722a0-cd93-5350-b24e-c2da0e2e88f5,fr,Nourrissant ; âme ; bienveillant,gpt-batch-v1,0.85,false
15b3b86b-12e8-5e01-8a9e-742b2069328a,fr,Grâce ; faveur,gpt-batch-v1,0.85,false
a4e972cc-7242-5cde-aa38-00d5209b9806,fr,Dédié à Dieu ; mon Dieu est un serment,gpt-batch-v1,0.85,false
c42351fc-90a3-5825-9c9e-ea358523513f,fr,Dédié à Dieu ; mon Dieu est un serment,gpt-batch-v1,0.85,false
9d11ee73-ac92-5285-a502-ccb88e6a9088,fr,Juvenile ; descendu de Jupiter,gpt-batch-v1,0.85,false
d22027d2-d8de-5bda-bbf0-4db1634baa97,fr,Juvenile ; descendu de Jupiter,gpt-batch-v1,0.85,false
0b702924-ed64-5110-932c-5df5e7a450cf,fr,De Laurentum ; couronné de laurier,gpt-batch-v1,0.85,false
9545e42b-29e2-5488-99c5-026f4f5955e8,fr,Guerrier célèbre ; renommé au combat,gpt-batch-v1,0.85,false
a4a29e0d-5ea0-56c3-bdae-8c8ebc4c064e,fr,Chef ; prince ; seigneur généreux,gpt-batch-v1,0.85,false
